filename	sample_ID	accession	study	biosample_accession	total_reads	total_bp	total_Gbp	min	max	mean	quartile_25	quartile_50	quartile_75	N25	N50	N75	library_ID	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	data_type	shear_method	shear_method_notes	size_selection	size_selection_notes	ccs_algorithm	polymerase_version	seq_plate_chemistry_version	generator_facility	generator_contact	notes
s3://human-pangenomics/working/HPRC/HG02630/raw_data/PacBio_HiFi/m64043_200505_112554.ccs.bam	HG02630	SRR13684389	SRP305758	SAMN17861665	1904474	36589957988	36.59	45	48960	19212	16966	18683	20926	17331	19165	21633	HG02630_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02647/raw_data/PacBio_HiFi/m54329U_210604_200442.hifi_reads.bam	HG02647	SRR18158597	SRP305758	SAMN26267383	1901126	32887962762	32.89	86	49905	17299	14162	16846	20034	15096	17951	21256	HG02647.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02647/raw_data/PacBio_HiFi/m64076_210527_231639.hifi_reads.bam	HG02647	SRR18158597	SRP305758	SAMN26267383	1556245	25947810331	25.95	625	49665	16673	13572	16159	19281	14482	17259	20560	HG02647.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02647/raw_data/PacBio_HiFi/m64076_210530_192034.hifi_reads.bam	HG02647	SRR18158597	SRP305758	SAMN26267383	1871860	31818795589	31.82	86	51342	16998	13887	16523	19663	14805	17612	20903	HG02647.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02647/raw_data/PacBio_HiFi/m64076_210601_061523.hifi_reads.bam	HG02647	SRR18158597	SRP305758	SAMN26267383	1899728	32563750856	32.56	75	55771	17141	14001	16668	19853	14932	17777	21104	HG02647.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02683/raw_data/PacBio_HiFi/m54329U_210707_171722.hifi_reads.bam	HG02683	SRR18158608	SRP305758	SAMN26267384	1812777	33923407547	33.92	86	57006	18713	15779	17970	21007	16332	18828	22147	HG02683.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 21kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02683/raw_data/PacBio_HiFi/m54329U_210709_030038.hifi_reads.bam	HG02683	SRR18158608	SRP305758	SAMN26267384	1741784	32502589310	32.5	86	50152	18660	15748	17919	20929	16290	18769	22049	HG02683.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 21kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02683/raw_data/PacBio_HiFi/m64076_210703_103644.hifi_reads.bam	HG02683	SRR18158608	SRP305758	SAMN26267384	1851700	34531266097	34.53	85	56433	18648	15744	17909	20918	16285	18752	22039	HG02683.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 21kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02698/raw_data/PacBio_HiFi/m64043_210519_013026.hifi_reads.bam	HG02698	SRR18189652	SRP305758	SAMN26237509	1652007	33178464571	33.18	86	54640	20083	17194	18998	22461	17554	19788	23507	HG02698_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02698/raw_data/PacBio_HiFi/m64136_210514_184433.hifi_reads.bam	HG02698	SRR18189652	SRP305758	SAMN26237509	1579519	31502958375	31.5	84	57438	19944	17123	18853	22227	17461	19577	23289	HG02698_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02698/raw_data/PacBio_HiFi/m64136_210517_184202.hifi_reads.bam	HG02698	SRR18189652	SRP305758	SAMN26237509	1644028	32782437878	32.78	633	56902	19940	17123	18854	22222	17462	19578	23288	HG02698_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02717/raw_data/PacBio_HiFi/m64043_200403_163826.ccs.bam	HG02717	SRR13684388	SRP305758	SAMN17861666	2131662	36342520970	36.34	48	49781	17048	14838	16196	18413	15108	16669	19437	HG02717_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02717/raw_data/PacBio_HiFi/m64043_200405_180950.ccs.bam	HG02717	SRR13684388	SRP305758	SAMN17861666	2001329	34324816343	34.32	46	49958	17151	14913	16294	18565	15188	16776	19595	HG02717_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02717/raw_data/PacBio_HiFi/m64043_200407_002219.ccs.bam	HG02717	SRR13684388	SRP305758	SAMN17861666	2024928	34814542915	34.81	45	46041	17192	14920	16320	18637	15201	16818	19702	HG02717_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02717/raw_data/PacBio_HiFi/m64043_200408_064651.ccs.bam	HG02717	SRR13684388	SRP305758	SAMN17861666	2032542	34817299277	34.82	47	49936	17129	14884	16265	18536	15160	16748	19581	HG02717_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02735/raw_data/PacBio_HiFi/m54329U_211109_002533-bc1002.5mc.hifi_reads.bam	HG02735	SRR23922666	SRP305758	SAMN33758787	611305	11815933021	11.82	120	55937	19329	16296	18426	21500	16796	19279	22705	HG02735_SRE.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02735/raw_data/PacBio_HiFi/m54329U_211204_121716-bc1002.5mc.hifi_reads.bam	HG02735	SRR23922665	SRP305758	SAMN33758787	1624922	31721863148	31.72	55	57951	19522	16317	18697	21974	16940	19656	23239	HG02735.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02735/raw_data/PacBio_HiFi/m54329U_211209_115915-bc1002.5mc.hifi_reads.bam	HG02735	SRR23922665	SRP305758	SAMN33758787	1654923	32462661287	32.46	53	62313	19615	16371	18792	22115	17011	19773	23407	HG02735.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02735/raw_data/PacBio_HiFi/m64076_211209_102926-bc1002.5mc.hifi_reads.bam	HG02735	SRR23922665	SRP305758	SAMN33758787	1869576	36782283250	36.78	59	59898	19674	16411	18859	22198	17062	19856	23486	HG02735.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02738/raw_data/PacBio_HiFi/m64076_210706_214544.hifi_reads.bam	HG02738	SRR18158588	SRP305758	SAMN26267396	1190157	22457209908	22.46	159	56090	18869	15831	18094	21198	16413	18995	22389	HG02738.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02738/raw_data/PacBio_HiFi/m64076_210711_102225.hifi_reads.bam	HG02738	SRR18158588	SRP305758	SAMN26267396	1324061	24958517767	24.96	135	52901	18849	15824	18082	21176	16403	18981	22357	HG02738.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02738/raw_data/PacBio_HiFi/m64076_210714_200553.hifi_reads.bam	HG02738	SRR18158588	SRP305758	SAMN26267396	1274956	24174029510	24.17	256	62028	18960	15879	18180	21325	16478	19100	22533	HG02738.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02738/raw_data/PacBio_HiFi/m64076_210718_085619.hifi_reads.bam	HG02738	SRR18158588	SRP305758	SAMN26267396	1236481	23081037343	23.08	696	51144	18666	15727	17909	20907	16283	18766	22057	HG02738.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02809/raw_data/PacBio_HiFi/m64043_210723_184340.hifi_reads.bam	HG02809	SRR18189651	SRP305758	SAMN26237510	1428112	29214139102	29.21	111	63434	20456	17008	19683	22941	17476	20753	24073	HG02809_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	bc1019 barcoded adapter
s3://human-pangenomics/working/HPRC/HG02809/raw_data/PacBio_HiFi/m64043_210725_053930.hifi_reads.bam	HG02809	SRR18189651	SRP305758	SAMN26237510	1329702	28581238388	28.58	187	64323	21494	17612	20949	24207	18342	21941	25421	HG02809_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	bc1019 barcoded adapter
s3://human-pangenomics/working/HPRC/HG02809/raw_data/PacBio_HiFi/m64043_210726_163819.hifi_reads.bam	HG02809	SRR18189651	SRP305758	SAMN26237510	1142800	24556655893	24.56	111	63495	21488	17624	20956	24189	18360	21931	25380	HG02809_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	bc1019 barcoded adapter
s3://human-pangenomics/working/HPRC/HG02809/raw_data/PacBio_HiFi/m64043_210728_163353.hifi_reads.bam	HG02809	SRR18189651	SRP305758	SAMN26237510	1496989	31703994871	31.7	111	60391	21178	17406	20602	23832	18029	21588	25022	HG02809_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	bc1019 barcoded adapter
s3://human-pangenomics/working/HPRC/HG02886/raw_data/PacBio_HiFi/m64043_200410_214826.ccs.bam	HG02886	SRR13684387	SRP305758	SAMN17861667	1929448	34103394360	34.1	47	50049	17675	15688	17002	18953	15933	17391	19669	HG02886_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02886/raw_data/PacBio_HiFi/m64043_200412_040054.ccs.bam	HG02886	SRR13684387	SRP305758	SAMN17861667	2021284	35972927628	35.97	47	48163	17797	15758	17100	19106	16010	17504	19854	HG02886_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02886/raw_data/PacBio_HiFi/m64043_200413_102554.ccs.bam	HG02886	SRR13684387	SRP305758	SAMN17861667	1836728	33571543462	33.57	46	48532	18277	16011	17500	19798	16302	17984	20716	HG02886_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02886/raw_data/PacBio_HiFi/m64043_200414_165107.ccs.bam	HG02886	SRR13684387	SRP305758	SAMN17861667	1880255	33758955124	33.76	45	50292	17954	15840	17229	19327	16104	17657	20126	HG02886_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m54329U_220816_182601-bc2045.5mc.hifi_reads.bam	HG02922	SRR23922664	SRP305758	SAMN33758788	1093416	19937213389	19.94	141	48799	18233	15504	17513	20303	15986	18264	21324	PG02922.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m54329U_220903_190900-bc2053.5mc.hifi_reads.bam	HG02922	SRR23922663	SRP305758	SAMN33758788	1990977	43896414378	43.9	110	76923	22047	17970	21163	25288	18975	22556	26969	PG02922.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m54329U_220905_144015-bc2053.5mc.hifi_reads.bam	HG02922	SRR23922663	SRP305758	SAMN33758788	2096626	46375666417	46.38	106	68274	22119	18030	21258	25382	19050	22658	27045	PG02922.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m54329U_220907_100858-bc2053.5mc.hifi_reads.bam	HG02922	SRR23922663	SRP305758	SAMN33758788	2010767	44475348827	44.48	62	79328	22118	18032	21258	25381	19046	22651	27039	PG02922.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m64457e_220902_165459-bc2053.5mc.hifi_reads.bam	HG02922	SRR23922663	SRP305758	SAMN33758788	9497	195361726	0.2	1212	41854	20570	16402	20700	25116	18780	22731	27224	PG02922.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m64457e_220904_135104-bc2053.5mc.hifi_reads.bam	HG02922	SRR23922663	SRP305758	SAMN33758788	9188	194353188	0.19	1163	43604	21152	16859	21228	25652	19118	23139	27684	PG02922.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m64457e_220906_104717-bc2053.5mc.hifi_reads.bam	HG02922	SRR23922663	SRP305758	SAMN33758788	10101	200809444	0.2	1321	42061	19880	15374	20075	24486	18159	22312	26640	PG02922.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02965/raw_data/PacBio_HiFi/m64043_220715_182700-bc1017.5mc.hifi_reads.bam	HG02965	SRR23732290	SRP305758	SAMN33621954	1698253	35646111219	35.65	61	73722	20989	17769	19678	23131	18203	20521	24916	HG02965_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02965/raw_data/PacBio_HiFi/m64043_220717_152237-bc1017.5mc.hifi_reads.bam	HG02965	SRR23732290	SRP305758	SAMN33621954	1934110	40119820394	40.12	61	67060	20743	17692	19502	22679	18087	20257	24333	HG02965_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02965/raw_data/PacBio_HiFi/m64043_220719_122051-bc1017.5mc.hifi_reads.bam	HG02965	SRR23732290	SRP305758	SAMN33621954	2016822	41992148990	41.99	61	66417	20820	17723	19557	22800	18128	20329	24489	HG02965_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m64043_220617_195135-bc1009.5mc.hifi_reads.bam	HG02976	SRR23732289	SRP305758	SAMN33621955	1765009	35330491836	35.33	396	53116	20017	18072	19589	21498	18347	19941	21988	HG02976_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m64043_220619_164635-bc1009.5mc.hifi_reads.bam	HG02976	SRR23732289	SRP305758	SAMN33621955	1867914	37286464203	37.29	633	69085	19961	18043	19546	21434	18314	19893	21915	HG02976_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m64043_220621_134351-bc1009.5mc.hifi_reads.bam	HG02976	SRR23732289	SRP305758	SAMN33621955	1258651	25120924503	25.12	214	54707	19958	18038	19542	21427	18311	19886	21906	HG02976_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m64043_220726_203720-bc1009.5mc.hifi_reads.bam	HG02976	SRR23732289	SRP305758	SAMN33621955	755542	15045982932	15.05	205	57617	19914	18011	19503	21372	18278	19846	21842	HG02976_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m54329U_211225_070909-bc1012.5mc.hifi_reads.bam	HG03017	SRR23922662	SRP305758	SAMN33758789	1745970	34046953548	34.05	61	64185	19500	15437	18613	22719	16617	20225	24689	HG03017.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m54329U_220109_103416-bc1012.5mc.hifi_reads.bam	HG03017	SRR23922662	SRP305758	SAMN33758789	1569013	31400943238	31.4	61	61362	20013	15745	19090	23391	16992	20799	25417	HG03017.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m54329U_220117_123334-bc1012.5mc.hifi_reads.bam	HG03017	SRR23922662	SRP305758	SAMN33758789	1441796	28780552619	28.78	52	67494	19961	15714	19049	23321	16960	20748	25330	HG03017.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
